county,listing_id,status,address,city,state,zip,lat,lon,price,price_per_sqft,beds,baths,sqft,lot_sqft,year_built,garage,property_type,description,url,list_date,last_update,days_on_market,adu_keywords,lot_utilization,remaining_lot_sqft,price_per_bedroom
"Alameda County, CA",2983393316,for_sale,634 22nd St,Oakland,CA,94612,37.811816,-122.272381,1175000,0,5,4,2161.0,2650.0,1896.0,0,single_family,"Welcome to 634 22nd Street, a beautifully restored 1896 Victorian gem nestled in the heart of Uptown Oakland. This 5-bedroom, 3-bathroom residence offers 2, 161 square feet of thoughtfully updated living space, including a 2-bedroom, 1-bath ADU perfect for guests, rental income, or multigenerational living. Step inside to discover soaring ceilings, engineered wood and tile flooring, and a modern kitchen with solid surface counters, a center island, and stainless steel appliances. The home features radiant floor heating, dual-pane windows, and a tankless water heater for year-round comfort and efficiency. Enjoy the vibrant energy of Uptown with walkable access to the Fox and Paramount Theatres, eclectic dining, nightlife, and Lake Merritt. Commuters will love the proximity to BART, public transit, and freeway access. With a new foundation, Tesla solar panels, and a flexible floor plan, this home blends historic charm with modern sustainability. Fenced off street parking! Come experience the possibilitiesthis is Oakland living at its finest.",https://www.realtor.com/realestateandhomes-detail/634-22nd-St_Oakland_CA_94612_M27866-25282,2025-06-21 15:15:39+00:00,,0,ADU,0.8154716981132075,489.0,235000.0
"Alameda County, CA",2983369391,for_sale,34 Vista Ln,Alamo,CA,94507,37.871804,-122.049718,1395000,0,4,3,1709.0,13755.0,1969.0,0,single_family,"Open Sunday 1-3 PM Wonderful Opportunity! Thoughtfully updated 4 bedroom Alamo split-level rancher sits on a 1/3 acre lot. The kitchen offers great natural lighting and showcases beautiful new quartz counters, subway tile backsplash, stainless appliances plus a large pantry. Open living room, plus additional downstairs living area is great for a large den or family room area with a 1/2 bath. Upstairs you will find four bedrooms and two fully renovated bathrooms If you like new, this house has it: floors, LED lights throughout, paint (exterior and interior), and outside drain system. The backyard is set up for easy living with a redwood trellis, space to barbecue and entertain, and extra room for a fire pit, trampoline, play area, or hot tub. Can't decide? There's space for all of it. Or think bigger and possibly room for an ADU. The side yard is great for easy access, storage, etc, 2-car garage and parking in front. Located next to the Iron Horse Trail and less than a mile from Murwood Elementary, this home offers both convenience and a highly regarded neighborhood.",https://www.realtor.com/realestateandhomes-detail/34-Vista-Ln_Alamo_CA_94507_M16143-02777,2025-06-20 20:13:14+00:00,,0,ADU,0.1242457288258815,12046.0,348750.0
"Alameda County, CA",2983330630,for_sale,1244 Locust St,Livermore,CA,94551,37.687848,-121.782091,899000,0,3,1,1034.0,7500.0,1951.0,0,single_family,"Wonderful move in ready home featuring a new lower price, new roof, newer windows, newer copper supply lines, newer electrical, newer water heater, newer garage door & opener, newer central heating system and AC. Newer kitchen quartz counters, new dishwasher, new microwave, newer gas cooktop, updated cabinetry, stainless sink & faucet. Existing stainless fridge, washer and dryer to stay. Bathroom remodeled with shower over tub, rain feature, updated vanity, granite top and updated light fixture. New flooring, new baseboards, new ceiling mounted LED lighting throughout, new interior paint and so much more! Home boasts a 7, 500sqft lot with a massive pool sized backyard for the largest parties and enjoyment if that's your vision. Or, maybe you're looking for a cash flow opportunity instead? This lot has the potential to easily house a 2 bedroom, 750sqft ADU. Backyard configuration will accommodate a private entrance as well as a spacious yard for the primary home as well as the ADU itself! Come see for yourself as this home is turn-key and the lot is absolutely custom made for an ADU and the income opportunity it can provide!",https://www.realtor.com/realestateandhomes-detail/1244-Locust-St_Livermore_CA_94551_M10566-34731,2025-06-19 23:50:27+00:00,,0,ADU,0.13786666666666667,6466.0,299666.6666666667
"Alameda County, CA",2983326767,for_sale,2647 Hawthorne Ave,Hayward,CA,94545,37.633364,-122.106546,940000,0,3,2,1228.0,5600.0,1958.0,0,single_family,"Wow factor 10 out of 10!!! This house has essentially been rebuilt down to the studs. New everything including kitchen, bathrooms, flooring, paint, stucco, roof, electrical, plumbing, windows, insullation, doors, fences, electric fireplace, recessed lighting, landscaping and so much more, including the 33 inch work station kitchen sink! High tech upgrades and top of the line materials including programmable garage door openers and quartz countertops. This house has it ALL! Enjoy a drive through garage so you can have extended parking or work on your classic car in the back yard with tools stored in your enormous workshop! Convert that workshop to an ADU? So many new items to list here. Landscaped backyard with lemon and pear trees ready for a vegetable garden. Great location in the heart of the Bay Area for commute while conveniently located near shopping and dining! Come and see all of the stunning upgrades to fully appreciate the vision and make this your new home!",https://www.realtor.com/realestateandhomes-detail/2647-Hawthorne-Ave_Hayward_CA_94545_M27857-25824,2025-06-19 22:04:09+00:00,,0,ADU,0.21928571428571428,4372.0,313333.3333333333
"Alameda County, CA",2984599543,for_sale,532 Talbot Ave,Albany,CA,94706,37.896195,-122.297452,849000,0,2,1,900.0,3800.0,1924.0,0,single_family,"Well-loved Albany charmer, first time on the market in generations! Dont miss this rare opportunity to re-imagine this diamond in the rough, 2 bed and 1 bath Albany fixer! 900 sq ft/3800 sq ft lot, built in 1924 (per public records). A perfect starter home or opportunity to add and grow! Sunny backyard with a detached 1 car garage and partial basement with 1/2 bath. Possible opportunity for ADU or Jr. ADU. Sewer lateral and seismic shutoff valve compliant. Located conveniently between Solano Avenue, Top Rated Albany Schools and El Cerrito Plaza. Close to shops, dining, grocery, services, bus routes, BART, freeways and much, much more! This adorable and sweet gem is looking forward to finding its next caretaker(s) to love and call it home. You dont want to miss this opportunity! Nostalgia and potential await!",https://www.realtor.com/realestateandhomes-detail/532-Talbot-Ave_Albany_CA_94706_M15469-65481,2025-07-24 01:18:37+00:00,,0,ADU,0.23684210526315788,2900.0,424500.0
"Alameda County, CA",2983350357,for_sale,19 Marques Pl,Danville,CA,94526,37.789261,-121.97576,945000,0,2,2,1018.0,5500.0,1972.0,0,single_family,"Unlock the Potential! Low HOA. Charming single-level Duet with room to expand! located at the end of cul de sac in desirable Danville South neighborhood. The home features a spacious living room with a wood-burning fireplace and dining area, a remodeled kitchen with granite counters, recessed lights, newer windows and laminate flooring. The primary bedroom offers French doors opening onto the side yard. The extensive backyard offers ample space for an ADU or home addition. Attached two-car garage. Danville South offers fantastic amenities, including a community pool, picnic area with BBQ and tables, basketball court, and a childrens playground with a large green areaall for a low HOA fee of just $300 per year! Great location providing convenient access to the Iron Horse Trail, Greenbrook Elementary School, within minutes to freeway access, shopping (Costco, Safeway) and downtown Danville. Situated in top-rated SRV School District. Open House Sat 2-4pm",https://www.realtor.com/realestateandhomes-detail/19-Marques-Pl_Danville_CA_94526_M10905-18583,2025-06-20 14:51:39+00:00,,0,ADU,0.18509090909090908,4482.0,472500.0
"Alameda County, CA",2984605778,for_sale,316 Zamora Pl,Danville,CA,94526,37.800493,-121.967578,2195000,0,5,3,2660.0,19600.0,1976.0,0,single_family,"GREAT. BIG. YARD. 316 Zamora Place in Shadow Hills - where outdoor living is a lifestyle. Tucked at the end of a quiet court and surrounded by open space, this 5-bed, 2.5-bath, 2, 660 sq ft home sits on a mostly level 0.45-acre lot. The expansive backyard features a 40x20 pool with sun deck, sport court, lush lawn, and fruit trees. There's room to add an ADU, outdoor kitchen, garden, or solar panels. Inside, the updated 2020 kitchen includes a custom Italian Fulgor Range with advanced settings, premium appliances, and soft-close cabinetry. A spacious family room, formal dining, and living room complete the downstairs. Four bedrooms, including the primary suite, are upstairs; one bedroom is on the main level. Enjoy RV/boat access on both sides, high ceilings in the 3 car garage (lift potential), and parking for 8+ cars on the driveway. Major updates: 2016 composite roof, 2024 HVAC, and 2020 upstairs bath. Located in sought-after Shadow Hills with access to top SRVUSD schools: Greenbrook Elem, Charlotte Wood MS, and SRV High. This home offers a great combination of space, function, and location.",https://www.realtor.com/realestateandhomes-detail/316-Zamora-Pl_Danville_CA_94526_M11569-26492,2025-07-24 02:30:45+00:00,,0,ADU,0.1357142857142857,16940.0,439000.0
"Alameda County, CA",2983328258,for_sale,2078 Fairbanks St,San Leandro,CA,94577,37.705672,-122.182593,979000,0,4,2,2084.0,5001.0,1951.0,0,single_family,"NEW PRICE - Don't Miss This Opportunity! Beautifully renovated 4-bedroom, 2-bathroom. Open floor plan and modern living invite you into Cozy home. Brand new vinyl flooring throughout. Fresh interior and exterior paint. Designer light fixtures, New renovated kitchen featuring stainless steel appliances, eat-in breakfast nook. New Double pane windows in the kitchen bring in abundant natural sunlight, enhancing the home's inviting atmosphere. Formal Dining room. Spacious family room with stone fireplace and stunning exposed wood beam ceilings. Cozy living room is ideal for both everyday relaxation and entertaining guests. Large Master bedroom features new flooring flooring and a versatile loft area makes a great home office or study room. Low maintenance front and back yards ideal for outdoor gatherings and enjoy summer BBQ. Ample attic storage space. Double side-by-side garage with Auto opener. House is conveniently located near BART, 880/580, Costco, Marina Square Shopping Center, Monarch Bay Golf Club, and Marina Park. This move-in-ready home offers a potential separate ADU at low cost.",https://www.realtor.com/realestateandhomes-detail/2078-Fairbanks-St_San-Leandro_CA_94577_M27101-10078,2025-06-19 22:42:44+00:00,,0,ADU,0.41671665666866625,2917.0,244750.0
"Alameda County, CA",2983267638,for_sale,29 Woodcrest Cir,Oakland,CA,94602,37.814317,-122.200177,1090000,0,3,2,1656.0,7040.0,1958.0,0,single_family,"Rarely available 1950s-era 3BD/2BA single-level Montclair ranch home on a quiet cul-de-sac in Oakland's coveted Piedmont Pines. Situated on a private, mostly level 7, 040 sq ft lot with no rear residential neighbors and close to the Palos Colorados Trailhead, this home offers privacy and convenience near Montclair Village, the Dimond District, Joaquin Miller Park, and freeway access. The light-filled layout features a spacious living room with floor-to-ceiling windows and a fireplace with new tile, a formal dining room, and a modern kitchen with new tile flooring and ample storage. The primary suite has an updated en suite bathroom, alongside two additional generously sized bedrooms and an updated guest bath. House features include dual-pane windows, a Generac backup generator, new furnace (2024), and hardwood floors. Outside, enjoy low-maintenance landscaping, sunny patios, and garden spaces ideal for entertaining or relaxing. A two-car garage with plenty of storage completes this exceptional home. Potential for expansion or ADU (buyer to verify). Don't miss this rare Montclair opportunity!",https://www.realtor.com/realestateandhomes-detail/29-Woodcrest-Cir_Oakland_CA_94602_M10400-59610,2025-06-18 19:19:15+00:00,,0,ADU,0.23522727272727273,5384.0,363333.3333333333
"Alameda County, CA",2984581493,for_sale,2018 Marin Ave,Berkeley,CA,94707,37.890449,-122.271395,1098000,0,3,2,1816.0,5450.0,1927.0,0,single_family,"This comfortable Tudor many upgrades which include dual paned, windows, a gas furnace updated about 13 years ago with 2 controls, one for the front social rooms and the second for the back bedrooms. Beautiful hardwood floors, the glass dining room doors, fireplace and high living room ceiling keeping the ambiance of that period. The semi commercial kitchen remodeled in 2003 installed by a commercial kitchen contractor is great for family meals, social gatherings. Walk out to the deck and enjoy the serene backyard. The family enjoyed this home for 50 years. Ready for buyers to enjoy and remodel at their leisure. Consider a possible in-law downstairs or possible ADU.",https://www.realtor.com/realestateandhomes-detail/2018-Marin-Ave_Berkeley_CA_94707_M11885-41646,2025-07-23 18:15:38+00:00,,0,ADU,0.3332110091743119,3634.0,366000.0
"Alameda County, CA",2984557429,for_sale,459 Arroyo Ave,San Leandro,CA,94577,37.726491,-122.160122,879500,0,4,2,1668.0,5160.0,1935.0,0,single_family,"One-of-a-kind opportunity to own not one, but two homes on a sunny corner lot in the desirable Best Manor neighborhood-a beloved pocket of San Leandro known for its unbeatable access to everything local. 459 Arroyo Ave, 1, 142 sqft main house, blends timeless charm and modern updates with an arched entry, hardwood floors, central heating/ac, recessed lighting, and a decorative fireplace. A spacious living and dining room lead to an updated kitchen with marble countertops, stainless steel appliances, subway tile backsplash, and a large breakfast nook. 2+ bedrooms/ a remodeled bath offer comfort, while a finished lower level adds flexibilityperfect for office, playroom, or creative space. 447 Arroyo Ave, new 2-bed, 1-bath ADU (526sqft) on the same lot, has luxury vinyl floors, dual-pane windows, recessed lighting, full kitchen with quartz countertops & stainless steel appliances, plus a bath with tub/shower combo. Each room has mini-split systems for individual climate control.Enjoy low-maintenance front and backyard spaces, a new fence, and off-street parking via a wide driveway. Separate laundry closet. Ideally located near Downtown San Leandro, BART, library, farmers market, parks, and commuter routes. A perfect fit for multi-gen living, rental income, or live/work flexibility!",https://www.realtor.com/realestateandhomes-detail/459-Arroyo-Ave_San-Leandro_CA_94577_M23423-32492,2025-07-23 00:25:35+00:00,,0,ADU,0.32325581395348835,3492.0,219875.0
"Alameda County, CA",2983234315,for_sale,1207 Cedar St,Berkeley,CA,94702,37.875805,-122.291221,1991000,0,4,4,2424.0,3800.0,1927.0,0,single_family,"Welcome to 1207 Cedar Sta beautifully upgraded North Berkeley home offering the perfect blend of modern comfort and classic character. This spacious 4-bedroom, 4-bath residence spans two levels and features fully renovated bathrooms and a modern kitchen with sleek finishes, along with updated plumbing, upgraded electrical, and a Level 2 EV charger. An elegant interior staircase connects the flexible layout, ideal for multigenerational living or guest accommodations. Outside, enjoy a private landscaped yard, a cozy patio, and scenic viewsperfect for entertaining or relaxing afternoons. The large detached garage offers space for storage, a workshop, or potential ADU. Located just blocks from BART, UC Berkeley, and a vibrant mix of international restaurantsranging from ramen and tacos to Mediterranean and Ethiopianreflecting the citys diverse and dynamic culture. Zoned for top-rated Berkeley schools and near Live Oak and Tilden Parks. A rare opportunity in a sought-after neighborhood.",https://www.realtor.com/realestateandhomes-detail/1207-Cedar-St_Berkeley_CA_94702_M10413-41173,2025-06-17 23:18:39+00:00,,0,ADU,0.6378947368421053,1376.0,497750.0
"Alameda County, CA",2984524397,for_sale,92 Gaywood Pl,Moraga,CA,94556,37.824819,-122.127858,1399000,0,4,2,1839.0,19200.0,1967.0,0,single_family,"Welcome to 92 Gaywood Place, a charming single-level home. Located on a tranquil cul-de-sac, this 4-bedroom, 2-bathroom home spans 1, 839 sqft of living space and a generous 19, 200 sqft lot. Inside youll discover hardwood floors, ample living space in the formal living room, a cozy fireplace, and a formal dining room. The heart of the home is undoubtedly the family/kitchen room combination, where you'll find plenty of room to relax or entertain. Just off the family room, step out onto the deck, perfect for enjoying your morning coffee or dining al fresco while soaking in the scenic views. For those who love to entertain, the private outdoor space with a large pool promises endless fun and relaxation. This property is not just a house; its a lifestyle. With its large yard, there's plenty of room for gardening, play, or simply unwinding in your own pool. Wake up to a beautiful view in your primary suite that has a walk-in closet. Three more good-sized bedrooms offer plenty of space. A laundry room is conveniently located inside the home along with a large walk-in pantry. Central AC and forced air heating that ensure year-round comfort. There is a separate room with a bathroom on lower level. Possible ADU. Just minutes to Elementary and Middle top rated Moraga Schools.",https://www.realtor.com/realestateandhomes-detail/92-Gaywood-Pl_Moraga_CA_94556_M17023-50827,2025-07-22 03:03:32+00:00,,0,ADU,0.09578125,17361.0,349750.0
"Alameda County, CA",2984507231,for_sale,517 Van Buren Pl,San Ramon,CA,94583,37.742837,-121.943838,999000,0,3,2,1103.0,7200.0,1972.0,0,single_family,"Wow, Single Story Detached Home under $1Million!! Chance for new owner to update and reap the rewards with cosmetic improvements. Ideal end of court location with close proximity to Neil Armstrong Elementary, Pine Valley Middle and Cal High with its Olympic Pool, Iron Horse Trial and neighborhood parks. Large kitchen with dining area and glass slider to a good-sized backyard. Dual pane windows and slider, both bathrooms with custom tile surrounds. Long driveway for off street parking plus room for side access. Large pie shaped lot for possible addition to main house or an ADU. No HOA dues.",https://www.realtor.com/realestateandhomes-detail/517-Van-Buren-Pl_San-Ramon_CA_94583_M26812-63976,2025-07-21 19:37:24+00:00,,0,ADU,0.15319444444444444,6097.0,333000.0
"Alameda County, CA",2983110982,for_sale,6268 Acacia Ave,Oakland,CA,94618,37.844853,-122.237851,3888000,0,4,4,3641.0,7728.0,2024.0,0,single_family,"Situated in the highly coveted Claremont Pines neighborhood within Upper Rockridge, this custom Jarvis Architects-designed home showcases exemplary craftsmanship and attention to detail at every turn. Tiered landscaping walks you up to the front door, offering splashes of color that beautifully accent the sleek modern facade. Adjacent to the front door is a separate entry leading to an attached one-bedroom ADU, complete with its own full kitchen, washer/dryer hookups, private balcony with views and high-end finishes throughout. This unit provides private and luxurious accommodations for any extended family, overnight guests or au pair. Through the front entry, stairs from the foyer open to an impressive great room, thoughtfully designed to bring together the indoor and outdoor entertaining spaces. At the heart of this space is the gourmet chef's kitchen, boasting pristine porcelain counter tops and backsplash, expansive eat-in island with prep sink, wine fridge, two dishwashers, six-burner range with pot-filler, wall-oven, custom cabinets, a dumbwaiter connecting to the garage for easy grocery transport, and oversized windows displaying picturesque hillside views. The kitchen flows seamlessly to the dining room and living room, which enjoys a gas fireplace with custom porcelain surround pre-wired for your home entertainment center, and Marvin bi-fold doors opening to a sprawling backyard oasis, where a large paver patio provides the perfect venue for hosting summertime soirees. A brand-new concrete stairway surrounded by beautiful low-maintenance landscaping walks you up to a vast and level yard, a rarity in the hills, and a blank canvas for your backyard dreams. The main home offers four generously sized bedrooms, including an ensuite on the main level with sliding doors looking out to the back patio, and the luxurious grand suite upstairs, complete with soaking tub, huge walk-in shower with bench and rain shower head, dressing area, walk-in closet and a serene balcony overlooking the backyard. Large windows in all of the bedrooms fill them with natural light, ensuring bright and breathable living spaces throughout. In the two secondary bedrooms, these windows provide stunning European-style views of the Upper Rockridge hills and its wonderfully diverse array of beautiful homes and lush greenery. All bathrooms in this home have been well-appointed with porcelain vanity counter tops, high-end fixtures, and custom tile and glass shower enclosures. From the premium Marvin windows and doors throughout, to the custom-crafted stair railings, no detail was spared in the construction of this stunning modern gem. High-end materials and designer finishes were selected for every room in this home, ensuring quality, comfort, and durability for its first owners.",https://www.realtor.com/realestateandhomes-detail/6268-Acacia-Ave_Oakland_CA_94618_M16117-91498,2025-06-13 20:42:37+00:00,,0,ADU,0.4711438923395445,4087.0,972000.0
"Alameda County, CA",2983100138,for_sale,16543 Hannah Dr,San Leandro,CA,94578,37.698457,-122.104353,995000,0,4,2,1884.0,4400.0,1962.0,0,single_family,"This San Leandro hillside home offers breathtaking panoramic views, spanning from the Dumbarton Bridge to San Francisco. Conveniently located near the 580/238 interchange and just minutes from Lake Chabot, it provides easy access to the entire Bay Area. The main level features a spacious kitchen, laundry, living area, primary bed and bath, all leading to a newly expanded 14' x 28' covered deck, perfect for enjoying the stunning views. A retro-style free-standing fireplace adds charm and character to the living space. The lower level, with its own entrance, includes three bedrooms, a full bathroom, and additional living space, opening to another large deck. There's potential for an ADU (Accessory Dwelling Unit) on both the lower level and the unfinished lowest level, which has undergone extensive structural improvements, including a new concrete floor and plumbing, ready for a kitchen and bath. This area could easily become a separate 1-bedroom, 1-bath unit. With beautiful views and flexible living spaces, this home offers a unique opportunity in the Bay Area. This million dollar view won't be available for long. Seller credits available for closing costs and rate buy down with qualified offer.",https://www.realtor.com/realestateandhomes-detail/16543-Hannah-Dr_Castro-Valley_CA_94578_M11552-14521,2025-06-13 17:53:55+00:00,,0,"Accessory Dwelling, ADU",0.42818181818181816,2516.0,248750.0
"Alameda County, CA",2983012630,for_sale,1071 Stone Valley Rd,Alamo,CA,94507,37.851676,-122.022979,2195000,0,4,3,2803.0,49658.0,1977.0,0,single_family,"One story fixer on over an acre with detached three car garage. Two bedroom, two bath ADU plus separate workshop. Two-parcel lot split underway with County - two half acre lots. Fix up or build new. Up to six residential units after split. Excellent Alamo schools. Easy access to 680 and downtown Alamo.",https://www.realtor.com/realestateandhomes-detail/1071-Stone-Valley-Rd_Alamo_CA_94507_M19597-20798,2025-06-12 00:05:30+00:00,,0,ADU,0.056446091264247454,46855.0,548750.0
"Alameda County, CA",2983009363,for_sale,6916 Graham Ave,Newark,CA,94560,37.529447,-122.033427,1499000,0,4,2,1718.0,7230.0,1952.0,0,single_family,"Welcome to 6916 Graham Avenue , a fully renovated modern gem tucked away at the end of a quiet cul-de-sac in the heart of Newark. This light and bright 4-bedroom, 2-bathroom home offers 1, 718 sq ft of living space as reflected in public records, plus an approximately 425 sq ft bonus room and a 192 sq ft detached structure that are not included in the recorded square footage. These additional spaces provide versatile options for a media room, game room, office, or creative studio - bringing the total usable area to over 2, 100 sq ft (buyer to verify). The home features generously sized bedrooms, including a vast open space for the master bedroom retreat, new appliances, and a washer/dryer located in the garage. Set on a large landscaped lot with excellent indoor-outdoor flow, many, many fruit trees, grape vines, garden area, bbq area and much more. ADU potential, and standout curb appeal, this turnkey property is conveniently located near top schools, shopping, major highways, and the Dumbarton Bridge. COME TAKE A LOOK FOR YOURSELF!!!",https://www.realtor.com/realestateandhomes-detail/6916-Graham-Ave_Newark_CA_94560_M22478-89222,2025-06-11 22:09:57+00:00,,0,ADU,0.23762102351313968,5512.0,374750.0
"Alameda County, CA",2984419221,for_sale,17915 Lamson Rd,Castro Valley,CA,94546,37.716117,-122.079352,1659000,0,4,3,2113.0,16096.0,1958.0,0,single_family,"OPEN HOUSE Aug. 10 & 11 1-4. CANCELLED - PROPERTY PENDING Attention all home seekers and dream chasers! Presenting an incredible opportunity to own a piece of Castro Valley history with this charming 4-bedroom, 2.5-bath home at 17915 Lamson Rd. This spacious 2, 113 sq. ft. homes sit on an almost 1/2 acre flat lot and has not graced the market in nearly four decades. It's ready for new memories and adventures. Imagine the possibilities!! ADU? Split the lot? Add on to the house? The possibilities are endless. A 2nd driveway on the property provides side access or access for additional homes/ADU on the property. The home has an hardwood floors throughout, upgrade kitchen, fireplace, new electrical panel, new heater, new water heater, new thermostat, pool, new windows - it's also been repainted inside and out. And, to top it all off - a wine seller! All this an walking distance to Proctor Elementary School - the best in the district! This is not to be missed!",https://www.realtor.com/realestateandhomes-detail/17915-Lamson-Rd_Castro-Valley_CA_94546_M18862-60515,2025-07-18 15:03:29+00:00,,0,ADU,0.1312748508946322,13983.0,414750.0
"Alameda County, CA",2984423326,for_sale,16 Belfast Pl,San Ramon,CA,94583,37.74356,-121.947613,1250000,0,3,2,1153.0,7500.0,1969.0,0,single_family,"Gorgeous San Ramon rancher with Modern Mediterranean flair on a quiet court with easy access to excellent schools. Light, bright and open floor plan with beautiful 3/4 solid Hickory floors, Simonton windows, recessed LEDs, wood burning fireplace and lovely wood detailing including crown moulding throughout. New kitchen with large island, marble countertops, 5 burner Wolf induction cooktop, Thermador retractable exhaust fan, Franke sink and Rohl faucet. The upscale bedrooms include built-ins, mirrored closet doors, and classic wall trim. Bathrooms have been updated and the main bath has heated travertine floors for beauty and luxurious warmth on cool mornings. Exterior features include custom paver driveway, drought resistant landscaping, and a water feature in the front yard. The backyard has a wood swing, Porphyry patio and fire pit, European travertine and redwood raised planter boxes with seating, bocce ball court, DG paths and paver patio with wood pergola draped in grape vines. This home can be tailored to suit your needs with a flex space in the garage, RV parking and plans for a 770sf ADU approved by the city of SR in 2015. This is a must see home!",https://www.realtor.com/realestateandhomes-detail/16-Belfast-Pl_San-Ramon_CA_94583_M26897-60611,2025-07-18 16:21:47+00:00,,0,ADU,0.15373333333333333,6347.0,416666.6666666667
"Alameda County, CA",2984425535,for_sale,48344 Conifer St,Fremont,CA,94539,37.472017,-121.916125,1998000,0,3,3,1544.0,8932.0,1964.0,0,single_family,"A treasure nestled in the sought-after Warm Springs community! This fully remodeled 3-bedroom, 2.5-bath home sits on a spacious 8, 932 sq.ft. lot in a prime Fremont location. It features a smart floorplan with a generous Primary suite, good-sized living room and family room, and has been renovated with permitsincluding new bathrooms, a modern kitchen with stainless steel appliances, updated flooring, and fresh interior and exterior paint. Enjoy breathtaking Mission Hills views from the kitchen and Primary bedroom. Located in a quiet interior spot within a well-maintained subdivision surrounded by upgraded homes, this property also offers excellent potential for expansion or adding an ADU. Conveniently close to shopping, dining, major work centers, BART, and quick access to I-680 and I-880. Not to be overlooked are the award-winning schools nearby: Warm Springs Elementary, Horner Middle, and Irvington High. This move-in-ready home combines modern living, a top-tier location, and long-term investment value.",https://www.realtor.com/realestateandhomes-detail/48344-Conifer-St_Fremont_CA_94539_M11535-29330,2025-07-18 17:03:58+00:00,,0,ADU,0.1728616211374832,7388.0,666000.0
"Alameda County, CA",2984393801,for_sale,3438 Guido St,Oakland,CA,94602,37.799624,-122.190618,899000,0,2,1,1148.0,3569.0,1930.0,0,single_family,"Timeless 1930 Spanish Revival tucked in a quiet Redwood Heights cul-de-sac. This architectural gem blends classic Moorish details with modern upgrades: oak hardwood floors, updated tiled bath, dual-pane windows, recessed lighting, designer paint inside and out, extensive moldings, updated electrical, plumbing, and heating. Stylish kitchen with wood cabinets, quartz counters, and stainless steel appliances opens to a beautiful redwood deck. Elegant living spaces include a light-filled family room with brick fireplace and formal dining room. Bonus room ideal for office or guest space. New washer/dryer in laundry area. Detached 2-car garage with EV charger, perfect for office, art studio, or future ADU. Serene, fully landscaped yard with succulents and olive trees. Prime location near Redwood Heights schools, parks, community pool, Chabot Space Center, and Montclair, Dimond, and Laurel districts with local shops, restaurants, and cafes. Easy access to Hwy 24 & 580. Dont miss this rare opportunity!",https://www.realtor.com/realestateandhomes-detail/3438-Guido-St_Oakland_CA_94602_M10242-58850,2025-07-17 23:02:10+00:00,,0,ADU,0.3216587279349958,2421.0,449500.0
"Alameda County, CA",2984384399,for_sale,118 Del Monte Dr,Walnut Creek,CA,94595,37.884187,-122.066333,1350000,0,3,2,1563.0,10108.0,1952.0,0,single_family,"Open Saturday & Sunday 2-4pm! Nestled in the heart of the highly sought-after Parkmead neighborhood, this beautifully updated 3-bedroom, 2-bathroom single-level home sits on a generous 10, 105 sq ft lotnearly a quarter acre of prime Walnut Creek living! Enjoy a short stroll to top-rated schools, vibrant downtown shops, acclaimed restaurants, and moreall while enjoying the peace and quiet of this tucked-away location. Inside, the thoughtfully upgraded kitchen features custom cabinetry, sleek GE Caf appliances, stunning quartz countertops, and a stylish stainless steel countertop prep area, all flowing seamlessly into the open-concept family and dining areasperfect for entertaining or cozy nights in. The gorgeous remodeled bathrooms are filled with natural light thanks to skylights and elegant finishes, offering a serene, spa-like feel. Step outside to beautiful drought-tolerant landscaping in both front and back yards, a spacious patio ideal for outdoor dining, and two storage sheds for added convenience. A standout feature is the newer detached garagea versatile space perfect as an artist studio, home gym, or even a potential ADU conversion (buyer to verify). Dont miss this rare opportunity to own a turnkey home in one of Walnut Creeks most beloved neighborhoods!",https://www.realtor.com/realestateandhomes-detail/118-Del-Monte-Dr_Walnut-Creek_CA_94595_M23472-73333,2025-07-17 19:33:50+00:00,,0,ADU,0.15462999604273842,8545.0,450000.0
"Alameda County, CA",2982833251,for_sale,1164 Ocean Ave,Oakland,CA,94608,37.847045,-122.286626,775000,0,2,1,900.0,3720.0,1910.0,0,single_family,"Cute 2/1 cottage home with large ADU structure with an additional 1/1 upstairs as well as bonus rooms downstairs with additional kitchenette and bathroom previously used as a small daycare. Property features a central courtyard with play structure. Live in one and rent out the other. Close proximity to churches, cafes and the bay. Property is currently in probate and requires short sale approval.",https://www.realtor.com/realestateandhomes-detail/1164-Ocean-Ave_Oakland_CA_94608_M18839-95517,2025-06-07 00:35:28+00:00,,0,ADU,0.24193548387096775,2820.0,387500.0
"Alameda County, CA",2984353072,for_sale,38952 Emrol Ave,Fremont,CA,94536,37.545127,-121.992566,1674900,0,6,3,2400.0,7608.0,1959.0,0,single_family,"Welcome to a spacious fixer with great bones and even greater possibilities. Tucked into the established Glen Manor neighborhood, this residence offers a rare blend of size, location, and potential. Whether you're looking for a smart investment or a home to make your own, this property is ready for some TLC to truly shine. With multiple living areas and a versatile floor plan, it's well-suited for multigenerational living-offering both shared spaces and private retreats. The large backyard has room to entertain, garden, or design your ideal outdoor oasis. Convenient side access presents excellent potential for expansion or a future ADU. Located within walking distance to top-rated schools, grocery stores, shopping, and beloved local eateries. Perfect for commuters, with easy access to the 880 freeway, Dumbarton Bridge, BART, and Centerville Train Station. Don't miss your chance to own in a neighborhood known for its strong sense of community, walkability, and proximity to Silicon Valley tech hubs!",https://www.realtor.com/realestateandhomes-detail/38952-Emrol-Ave_Fremont_CA_94536_M20129-30603,2025-07-17 01:27:34+00:00,,0,ADU,0.31545741324921134,5208.0,279150.0
